 my father is a retired police officer. i have been held hostage in a store robbery situation. i like to build furniture. i have bowled a 300 game twice in my life.,"care to chat with a former actress that loves country music ?
care to chat with a man who bowled a 300 twice ?
i would love to ! i really like the job i have now .
what are you doing now that you are not an actress ?
i am a professional paid grandmother
a professional paid grandmother ? do you want me to make you a rocking chair ?
that would be so cool ! do you eat meat ?
yeah , of course i do . how about yourself ?
i really like all animals so i only eat vegan foods .
ah , well i come from a big meat eating family . my dad was a cop .
we have the usual pets , but thinking of getting a cow .
oh that is awesome ! you could give me fresh steak .
oh heavens no we want to save it from slaughter !
just a joke . . . i was saved from slaughter once !
lol , how did that happen ?
well , i was held hostage when i got caught up in a convenience store robbery .
"
 ke ha is my favorite singer of all time. i have a friend named james who secretly rules the world. i love living in texas. pudding makes me gassy.,"good afternoon how are you today ?
i am doing ok , trying to clean up from hurricane harvey . how are you ?
where do you live to be affected by harvey
i am in texas . i listen to ke ha to keep my spirits up while i clean .
i live in louisiana and we were affected also
i am sorry to here that . i keep waiting for my friend james save us . . .
i am employed in a grocery store
i work for james . can you keep a secret ?
of course i can keep a secret
james is the real ruler of the world , has been for a long time .
i love to ride my unicycle
james is going to take down the government using his secret plan .
gosh i hope not that is scary
all i can say is , pudding gives me terrible gas , and he is going to use that .
i love pudding and it gives me gas
james is a nice guy , do not be afraid , be excited . he has big plans for us .
"
 i like to garden. i make my own soap. i am a fruitarian. i make my own compost.,"hello there , how are you this fine morning ?
doing great . just had a huge fruit salad with sunflower seeds for lunch . you ?
nothing that healthy , sigh . i gorged on pizza after a long day of class
so unhealthy . i happen to be a fruitarian . i grow most of my food .
that is great . i teach kindergarten ; kids are the neatest at that age .
they sure are . full of curiosity . ever done a compost experiment with them ?
no . but we do art . i rearrange the room every week so their perspective is always changing
cool . their brains need lots of stimulation . any hobbies ?
fashion and shopping ! i love to have a new look . you ?
i make some awesome soaps . my friends say i should sell them , but i do not know .
you should ! especially at craft shows , people love that kind of thing
yeah , that might be fun . i will look into it . do you like craft shows ?
"
 i have an 18 year old son. i love animals. i spend time signing a lot of petitions and donate to animal rights groups. i volunteer walking dogs twice a week.,"hi , blue spruce , how you be
i am great . i am watching my dogs play in the floor .
in the floor ? ? is that not dangerous ?
i am a vet , and an animal lover . playing in the floor is natural .
i think they should play on the floor , not in it
in or on , its the same .
oh no no no no no
if you say so so so
i say sew sew sew
i am guessing you spend time correcting people
no no no , not at all . i love being wrong
and obviously , annoyingly sarcastic as well
well yes . thank you . i love my black purse
do you find volunteer work satisfying ?
well , it is not wht i imagines
my son needs my help with something .
"
 i have the gene that lets me know when someones eaten asparagus. i enjoy my steaks cooked medium rare. my dog introduced me to my first and second wives. i am too short to reach the top shelf. i have five different flavors of coffee in my fridge.,"hi how are you today ?
hello , i am good . my dog is here with me now .
back from a nice bike ride , do you enjoy any out door sports ?
i plan to take my dog for a walk today , the weather is beautiful .
the only walking i will be doing is to get to work at the restaurant later
i enjoy walking running . we have great paths here for it .
since i am alone , i often go biking with friends
what type of restaurant will you be going to tonight ?
it is italian , not going there to dine
what will you be doing there ? having drinks ?
no will be working serving dinners
i love italian food . sounds great right now .
i enjoy it but when i do go out with friends no italian food please
how long have you worked there ? i wish i had a job .
"
" tomorrow is my first day of safety patrol. i love to read harry potter books. and , my best friend is abigail. i take martial arts after school.","oh i love spaghetti and that means meatballs too . i bet you like food too ?
yeah , was thinking of making some spaghetti after getting back from karate class
i took karate once . do you listen to music in class to get motivated ?
sometimes , depends whether i was too tired from a long day at school
a good plate of spaghetti will make you feel better . just do not forget the meatballs .
my best friend abigail loves meatballs . me , not so much . do you work ?
my mom is a pro tennis player so i do not have to work .
awesome ! i still go to school . i just started my safety patrol chore there .
i am still in elementary school . i missed a few years and got held back .
i take it you have not read harry potter then ? i love to read those .
i read harry when i went on a world tour with my mom playing tennis matches .
guess you have a lot of time to kill between matches ?
yes reading and football when i can . i want to be a pro football players 1 day .
that will take a lot of practice . i have no idea what i want to be yet .
mom being a pro tennis player helps and teaches me a lot about it .
yeah , my karate classes are very useful too . helps with some of the bullies at school .
it takes a lot of practice and a lot of spaghetti and a lot of meatballs
you are very funny ! see you later !
"
 i recently got a cat. i am an artist. i enjoy walking for exercise. i have four children. i love watching game of thrones.,"hello there how are you ?
hello i am fine so are you single or married ?
i am married , do you have any kids ?
yes i have four young kids and you ?
just my dog , he is my best friend too .
that is good i just got a feline myself
whats her or his name ?
his name is midnight cos he is all black
i am house sitting lucky , she is all black
what is your favorite tv show ?
friends is my favorite , whats yours ?
the newest show that just got leaked
what another celebrity sex tape ?
no not at all its a fantasy show
throne of games ? a cheap sci fi channel knock off ?
you are funny yeah the first one is my all time favorite
"
 i dye my hair blonde. i am an only child. i have 3 cats. i like going to foreign countries.,"hi , how are you doing , please tell me more about yourself !
hi . i am good . taking care of my cats . you ?
i am doing great as well . do you have any other animals or any kids ?
nope just the 3 cats . how about you ?
yes , i have a dog , but no kids
how about any other family ?
yes , i was married three times before , but they are all ex wives now , you ?
nope . . . i am an only child and mostly just hang with friends .
that is cool . are you into cars ? i have three ferrari parked in my garage .
wow , pretty neat . i am not that in to cars . i save for travel
yes , i used to be an actor , however i retired , did not like it
that must have been an exciting life
"
 i hate winter and the cold. i once swam with manta rays. my favorite show is csi. i would like to work for the smithsonian. my parents are lawyers.,"helloooo
helloooo ! !
how are you ?
been studying for my law exam
good luck ! what are your hobbies future lawyer ?
watching my favorite show csi
makes sense , getting your crime solving chops up
what are your hobbies
i love to fish .
that is fun .
do you have parents ?
yes , but they are super busy
"
 my favorite band is iron maiden. i enjoy watching netflix with family. i am a lover of italian food. my father has a very prestigious job.,"greetings , how are you ? what are you interested in ?
i actually run an iron maiden fan club . want to join ?
sure ! i am currently listening to my current fave , nightwish .
right now i am binge watching on netflix with the kids .
i work in tech , i program for the netflix app in my home office , coincidence ?
how cool ! my dad has a very esteemed position in apple .
wow , that is cool ! even my cat has an iphone ! lol ! !
i believe it , haha . want to meet up and go for italian ? yum ! my fave .
sure ! i know of this place that is right by my favorite comic book shop !
oh nice , maybe we can stop in the shop afterwards !
the store has great info on comic cons . i am a collector too .
how long have you been collecting ?
i have been seriously collecting for only a few years now .
i collect anything woodstock the little bird , not the music .
"
 i have never had candy in my life. my favorite mob player is barolo colon. i am a professional skittles player. i am known as the iron skittler in the skittles universe.,"hi how are you today ?
good just watching an old mob game watching my fave barolo colon
the big ol colon boi
do you know any skittles players ? i am in the professionals
like the candy ? you mean ?
yeah . they know me as the iron skittler even though i have not eaten candy ever
quite impressive . are you married ?
no , i am too busy with my skittles games lol
mine left me . but i unloaded the kids on him . ha !
oh no . how many kids do you have ?
i have none . he has 4 .
i would like to have kids some day
you can have some of mine if you decide fast
ll how old are they ? i like babies
"
 my children are a disappointment. my favorite dessert is cheesecake. i married miss usa. i have more money than i know what to do with. i am bored of my maids.,"good afternoon ! how are you ?
i am ever so bored of these simpletons . you ?
i am a stan up comic , simpletons are how i make a living
i have everything money can buy . . . what do i do with all this money
must be nice to have that problem . i still have to work
i married a beautiful woman , miss usa but she bores me . . . as do the maids
sounds like you could be in the tv show i once had a part in
you sound successful . . . unlike my children . disappointments plain amd simple
i hope so . although my parents wish i was not an actor
i will adopt you . you will take my fortune when i die
that would be great . i can support the theatre
so long as you bring me cheesecake . its my favorite
cheesecake is my favorite ! cheesecake foredays
it is the only thing that brings me joy
"
 my favorite thing to do is watch old movies. i have two children but i am divorced. my mom is the best baker in my family. i am in my second year of medical school.,"hello ! whats your favorite kind of food ?
cookies ! my mom is the best baker in the family .
i love food ! sushi is my favorite .
i love to watch old movies !
i like movies , but the big corporation i work for does not allow for much free time
yeah i am divorced and i have two kids so very busy as well !
whats your favorite kind of music ? i like rock
i like to listen to rock while i study for medical school .
medical school and two kids . do you work too ?
not right now , i am a student . how about you ?
i just work . no kids or school for me
i see ! must make a lot of money for yourself !
yeah . i was able to get an ariel atom . super fast sports car .
i need a car that can fit both my kids unfortunately .
"
 my husband is a firefighter. we have two kids. my favorite food is sushi. i graduated with a nursing degree. helping people makes me happy.,"hello how are you today ?
i am doing well ! how about you ?
i am alright . what do you drive ? i love my black pick up .
i drive a mini van . i need it to drive my 2 children around .
that is still nice . my pickup truck is a ford .
nice , what kind of food do you like to eat ?
regular i suppose . what do you eat ?
i really enjoy eating sushi .
i do not think i would eat sushi .
can you tell me a little about yourself ?
i really like to drive pick up trucks all the time , even in my spare time .
that sounds fun . is there anything that you would like to know about me ?
are you married ? how old are your children ?
i am married . my husband fights fires for a living .
what do you do for hobbies ?
i enjoy doing volunteer work . i feel so good when i can help other people .
"
 i play the bass. i have a large cd collection. i collect stamps. i like vintage furniture.,"hi ! do you have tattoos ? my hip has an angel tattooed on it .
no i do not , but i am think of one . what do you like ?
not sure yet , still looking . do you like concerts ? i love going to them !
yes , i play an instrument . what is your favorite band ?
cool . what do you play ? i like all kinds of bands . you ?
i love bands like aerosmith and i have a wide collection of cds
i love aerosmith ! are you vegan ? i am and i feel so healthy !
that is great . i am not vegan . what are the things you eat ?
anything grown from the earth with little processing and that can rot .
that is amazing . do you grow your own food then ?
i do . i also attend umass and philosophy is what i study .
mass has a lot of vintage buildings . i love vintage furniture .
yes , mostly brown like my eyes . what color are yours ?
my eyes are also brown . why do you study philosophy ?
nice . i think philosophy is a very interesting way at looking at things . do you not ?
i have not heard of that major making money . that is all .
"
 i love chocolate cake with extra frosting. i play guitar. i am a michigan state trooper. i have two siberian huskies.,"hey what are you up to ?
hi ! i am having dinner . . . a slice of chocolate cake with extra vanilla cream
sounds yummy ! watching a adventure action movie and eating some popcorn
it is ! ! cake is the dinner part and the frosting is the extra sweet dessert .
a sweet desert would be welding collar coasters as i love riding them !
ahh , love coasters . i also love playing rock on my guitar . whats your job ?
sweet tunes ! next week i am starting a gig for a construction site , you ?
i am a police officer in michigan , a state trooper . watch out ! !
thanks for serving our country , my moms been in the force
an honor ! but i also have 2 siberians . those huskies are like a second job !
beautiful ! i am my mothers second job ha , dad left when i was 5
oh , so sorry . but she did a great job . i am a single mom too .
"
 i have never been employed. i like video games. i am diabetic. my mother worked for apple. my favorite genre of music is rock.,"hi how are you doing ?
hi , i am great . please tell me more about yourself ?
i am a youtube beauty guru
cool , i have never worked , but i love video games .
so do you go to school ?
yes , i do , i am a student and i really love to listen to rock music .
do you have any pets ?
yap , i have a cat named lil uzi vert . you ?
i have two dogs and a cat
cool . guess what ? my mom worked for steve jobs !
what did she do there ?
she mostly took notes from his meetings .
"
 my parents are both dead. i find joy in the littlest things. i listen to music for more than 5 hours a day. i refuse to ride the bus.,"hi , how are you doing ?
i am doing great ! how are you doing ?
i am good just watching a movie .
i love movies . what movie ?
watching the original it right now , i love horror movies .
ah . it scared me as a kid . so i have not watched the new one yet .
i love stephen king , i have read all of his books .
i do too ! my parents both passed but i used to read them to my mom .
aw i am sorry . i love reading . do you work ?
yes . but i have to walk there , i am too scared to take the bus . you ?
what do you do ? i work at a veterinarian office .
i work at a studio . so i listen to a lot of music .
oh that sounds fun . i love christian music .
me too . i find joy in any little thing . especially music .
yes , it can really turn your day around .
it sure can lift your spirits .
"
 my brother is in the army. running is my way to relax. i am a veterinarian. i have two nephews.,"hi there , how are you doing ?
jeremy is back from istanbul
awesome . what do you do for a living ?
i know , my nephews will be so happy to have their daddy back .
awesome . i do not see my family much . i moved pretty far away .
independence . i performed surgery today on a cow . when will you tell them ?
oh , they know . wow . i do not hear that every day .
there is more large animal specialists out here . you are happy you moved .
ok , cool . yeah , i like living in cali but miss home .
you can run more here . there is better opportunity . what did they say ?
yea , that is true . my computer repair business has many more customers .
good . who is the best ?
i just work with individuals . i enjoy working with the elderly most .
see . you are better know that you moved . they said nothing .
"
 my favorite color is green. i enjoy visiting national parks. i enjoy running. i currently work in an office job.,"hello , how are you doing today ?
great , just got back from an awesome run ! and you ?
i am watching clueless , cher is pure perfection .
wow have not seen that in ages . do you work
i do , i maxed my credit cards this summer , so i am working two jobs .
oh that is hard . i work a boring office job . . . and you ?
i work at victorias secret and am an admin assistant .
oh one of my favorite stores . i have been looking for some new green panties
we have them , i found some cute ones in purple .
i love green , and have not found a pair i like . i will have ot check again lol
you really should . i have to go call my ex boyfriend , its his birthday .
oh ex , and you have to call him ? lol no thanks !
we are still very good friends .
well that is awesome , more ppl should be like that
"
" my biggest fear in life is heights. i can make fart noises with my arm pits , even some musical melody. i have been cheated on by every ex girlfriend except for one. there is only been one set of twins in my family.","hi how are you today ?
am fine and how are you doing ?
i am alright i kinda want some beef
but are you going to prepare it your self or wanna buy from a restaurant ?
maybe a restaurant i think . do you like music ?
yes and my favorite is country music .
i play guitar in a band
that is nice am a ballet dancer .
are you in a relationship ?
no , i still want to stay single .
i am in a very intimate and great one
so , now what are you coming at ?
i work at home its great
i travel to town for work every day except weekends .
"
 i love candy. skateboarding is a hobby of mine. i have a crush on my co worker. i go to college part time. i almost always wear a t shirt and jeans.,"hello ! how are you ?
i am good , thank you . how are you ?
amazing ! what are you up to ?
i am at work , eating candy . what are you doing ?
home for the night , watching my son and eating pizza
sounds very relaxing . i have school after this .
wow ! are you in college ?
yes , part time only .
wow ! i played soccer in college , so i had very little free time . you ?
i have a crush on a guy i work with , he makes me nervous .
haha i remember that stage with my wife
i do not want to ruin our work relationship .
oh no ! what makes him attractive ? ;
he is a gentleman . he is always very polite .
"
 there i m a general of an orcish army. i miss my dad. i larp on the weekends in the forest. in reality i m 32 and live at home with my mother.,"good evening , how has your day been ?
it was good i met up with some friends to larp
i wish i had time for that , working 40 hours in a bank is killing me .
yikes , you have to make time for friends and fun .
i know but i am so focused on doing a good job that i forget to .
do you have a family
i do ! i have a two year old little girl . you ?
i do not have any right now . what is your daughters name
i call her pie which is super cute when she tells people that is her name .
that is very cute , indeed
do you have plans tomorrow ? i am hoping to go to a restaurant .
i am going to larp again tomorrow , i am a general of an oarfish army
i played a tabletop vampire game for years . that was fun .
really , what was the name of it ?
vampire masquerade . i think i still have my clan books somewhere .
i have not played that but will have to check it out
"
 connor mcgreggor is my favorite fighter. i like watching ufc fights. i enjoy travel. i work in a factory.,"i work more hours per week than should be legal and now i cant stop eating .
stress can be a bummer like that , so i like ufc to unwind .
me too but i never have time to watch it . always work , work , work
but what can you do ? maybe leave it all behind ?
maybe but i think a corvette would make it all better
yes , i could go far in a corvette . i would travel the world .
i work too much to travel but my life would be complete then
i hate working at a factory .
i just want a cool corvette to escape all this work temporarily
the work laws are terrible . we are factory farmed humans .
all this work makes me hungry but no free time for exercise
i wish i could exercise like ufc fighters .
it will take me a while to get in shape like those guys
me too . i will never be fit as connor .
"
 i am trying to build my online business. i practice yoga daily. i have a marketing job. i am a vegan. i also meditate a lot.,"hi , how are you this evening ?
hey there , i am doing well , you ?
good . just got done reading an interesting book about trains
trains ? was it like a super long documentary kind of thing ?
nope it was on how to make them
that is pretty cool . what do you do for work ?
i work at a community college and you ?
i work in marketing , as well as an online crochet shop i have
do you crochet for kids , adults or animals ?
all three , i do custom orders , blankets , hats , booties . anything i can learn
cool . i need something for percy . he is my dog
well , if you find something or an idea , i can give it a shot
that would be nice . any hobbies besides crochet ?
reading , and meditating , i spend a lot of time trying to de stress
"
 i hate talking to people. i believe dragons are real. i should beverage been born a prince. i play d and d. nachos are my favorite food.,"hello its going good today at work .
what do you do for work ? i study dragons !
i work at a party store .
i am sorry i am not very good at this talking thing .
i do not talk much since i met my mother .
do you play dungeons and dragons ? you could play with me sometime !
i do not play but i design parties with the theme of dragons
dragons are real ! i study them . i really want to find a nest
understood . i love christmas because my siblings are present .
oh my favorite christmas food is nachos , they are my favorite .
this will be my first time meeting my siblings .
are any of your siblings royalty ?
all of them . i see myself talking more as this is truely my first family christmas .
you should get a pet dragon .
i am blessed to finally reunite with my family and dragons will be the theme .
real dragons ! not those fake ones .
"
 i like watching tv in my free time as well. i am going to school to get a degree now. i like to play sports and get fresh air. i have been in 2 car crashes in my life. food and water are essential to me in life.,"i am a girl and i am poor
i am a girl and i am privileged
i love paint and trees
can you make money off those ? like bob ross ?
of course i can i like to lie
well then i am sure men adore you
i also play the lottery
i should , two car crashes and i am alive . luck likes me
yea for you so happy to hear
thanks , i hope that i do not crash midterms though . i am trying to get a ba
you will not you have to study
i get sucked into tv though , botched marathons are the best
yes they are and i love tv
do not get as much time as i would like because of my sports scholarship .
"
" my youngest sister is in first grade. i am 5 3 and am the shortest person in my family. my father is a school teacher , he teaches middle school. i am the oldest sibling. i have four siblings.","hello there , what are you up to ?
hanging with the family , how about you ?
i am working and about to leave for the gym
gym , nice . my dad teaches gym in 7th grade .
do you go to the gym ? are you into fitness ?
yeah , i play basketball , but as the oldest of four siblings , i am the shortest at 5 3
you must be a point guard on a girls basketball team ?
guessed right ! my youngest sister wants to be one too . good she is active already .
is it a high school basketball team ?
college . can you believe i am 23 and have a sister in first grade ? !
i can believe it , i am 26 !
nice ! what fitness are you into ?
going to the gym , cycling and running !
that is awesome ! my dad is trying to get his students into cycling !
"
 the future scares me. my mom stays at home. i was adopted when i was a baby. my adopted dad works at hp.,"i cannot wait to leave for college soon
what is your major and are you almost done
no i am just getting started ! i will be so wild finally an free !
i cannot wait to go back to school my mom is driving me crazy
i bet ! i been sheltered my whole life ugh ! lets cause hell !
i do not know my biological parents i was adopted
aww i am sorry , i am sure the ones you have love you ?
yeah they do but i fear what is gonna happen in the future
why ? i live in new england now
i do not know if i mess up they will abandon me too . i live in california
well . . how old are you now ?
i am 15 my dad is never here he is employed with hp
nicene can i get a deal for a laptop ?
ll i cannot even get a deal on a laptop i just get one for christmas
"
 i love the beach. my major is business. i like to party. i work part time at a pizza restaurant.,"hey ! just got back from the gym !
nice , i just got back from the beach !
lucky ! i love the beach . especially fishing at the beach .
i just love all the parties , but now i have to get ready to deliver some pizza
pizza ! i miss pizza . my gym routine will not let me eat it .
i need to eat pizza while i study . i am going to get an mba
that is awesome . i wish i could get my mba
what do you do , besides work out ?
i am in a band as the bass player
great . i hear a lot of bands at the beach parties !
i would love to play on the beach
you should try to find a gig there .
where do you recommend looking ?
i would just search social media .
oh , ok . that is a good idea .
need to get ready for work . business school is not cheap !
"
" i have a small beagle dog who i call droopy. i enjoy watching videos on youtube. i use third party programs to read portable documents instead of adobe. i love eating shrimp , and i like to dip them into barbecue sauce. i enjoy eating pumpkins.","dude , the description is actually me , how do they knowwwwww .
droopy , he is a beagle , that is what i call him , he is a beagle .
where are you from ? i am from mi
you can watch obama on youtube now , i enjoy that !
are you really a robot
adobe acrobat ? , no , i use only third party apps thankyou very much
why , in the night sky , are the lights hung ? can we please talk like real people ? ?
shrimp , barbeque sauce , yes , love it , that is for dipping !
what color is your hair ?
chatruse . eating pumpkins is the second most enjoyable way i use them !
ew that is so gross . pumpkins are nasty .
yes , i can enjoy these pumpkins , very nasty !
"
 i have blonde hair. i aspire to paint murals. my favorite class is painting. i like to work with acrylics. i am in art school.,"how are you doing today ?
very well thank you ! and you ? i am getting out of painting class
oh , i am alright . just finishing up this cabinet i have been working on .
i visted an ikea this weekend . in art school we took a tour
cool . i had a heck of an experience at ikea last week .
was it good or bad ? i wish they had more art work there
bad . a big robbery happened while i was in the store .
that is terrible ! and it is like a maze in there so you cannot escape
i was actually briefly a hostage . crazy day .
wow i bet . are you a blonde ? i am so maybe that is why
no , i am brunette . they let me go pretty quick after i told them about my dad .
i bet your dad is more than an aspiring artist like me
retired cop , actually . told them that it would be unhealthy to rough up a cops son .
good thinking ! i better get back to my art soon
fair enough . i have got bowling later i will see hitting 300 again .
way better than my 100 !
"
 i have a black and white cat named cow. i have been dating my boyfriend for over 10 years. i hate the feeling of chalk.,"hello , how are you ?
good how are you ?
okay , what do you do for a living ?
i am in between jobs right now what about you
same . what do you like to do for fun ?
i love to relax with my fluffy cat named cow
lol that is quite the name . what state do you live in ?
i live on teh west coast with my boyfriend of 10 years
that is nice i have never been to the west coast . i live in north carolina .
the weather must be nice there
its so nice to be this close to the ocean .
so true
"
 i never met my parents. i own a mansion that i do not live in. i am a genius and know over 300 languages. i never went to school.,"hi there ! me and my dog benji here .
hi i wish i had a dog
they are pretty awesome . keeps me company while i am job searching !
what kind of job are you looking for
anything really . what kind of work do you do ?
i made a lot of good investments a while ago i am just relaxing now
that sounds awesome ! maybe i should look into that .
yeah i have a bunch of houses that i just rent out now
out of 3 of us siblings , i am the only one that does not do real estate .
that is interesting how many languages do you know
just english . how many do you know ?
just about 300 its kind of a hobby
"
 i am 25 years old. i have a 7 year old daughter. we live in an apartment. my boyfriend is unemployed. i take her to the park.,"good afternoon how are you today
hello ! i am good how are you ?
i sit at a computer all day long
oh no ! why is that ?
i love movies and good tv shows
do you watch movies and tv shows on the computer ?
yes ome times i do when i am bored
that sounds like fun ! do you go outside ?
i love to be outside when its sunny
me too ! i like to take my daughter to the park
i like the park too and my hot color is pink
your favorite color is pink ?
yes very much so its great
i do not know what my favorite color is !
i have a seven year old girl
me too ! where do you live ?
"
 my poppa has a train set that i play with. i have a dog named percy. i like books about trains. my cat died. i like thomas the tank engine.,"how are you ? i like to surf . do you like a band ?
hi i just lost my cat so i am not good
i am so sorry to hear that did you call her ?
she is dead we were watching thomas the train and then she was gone
i am sorry she left . i believe we will see them again
i think you are right i am going to read my book about trains
i donate the passive income i earn to shelters . i like trains
yeah trains are the best
no one knows about the income i earn . yes , trains are !
do you make a lot
not really . i can not stick to one partner
that is not good or maybe it is lol
no that is not good , i am with you on that one
yeah well hopefully everything gets better for you
thanks . do you have a favorite band ?
no not really i like them all
"
 i use to compete in beauty pageants. i m allergic to cats. i love to have my nails done. my husband is a corporate attorney.,"hey how are you doing today ?
i am well , sugar . how are you ?
i am great , just eating lots of meat , my favorite , what about you ?
i am good , though i really should not be on the computer since my nails are drying .
that is not good , do you ever online shop ?
yes ! you can find great deals on pageant dresses . what do you get online ?
i generally shop for clothing and stuff for the house .
what is your family like ?
we all eat together , mostly pork because i am lazy .
my husband and i eat out . he is pretty busy as an attorney for nike .
that is great , i kind of want to become a vegetarian , any opinions ?
other contestants i have met who have gone vegan look fabulous ! go for it .
i will at your advice , thank you sugar !
no , thank you ! it was a real pleasure !
"
 i love to hike. the appalachian trail is my favorite. i work in marketing. my hiking boots are pink. i like folk music.,"hi , want to cook me some food ?
i suppose i could do that . what type of food do you like ?
italian is my favorite . can you do that ?
i can cook spaghetti and lasagna , but cooking is not my favorite activity .
i love spaghetti . i want that
i will cook you spaghetti if you will go hiking with me !
that is fine . can we listen to music ?
sure ! i love folk music . how about you ?
iron maiden mostly if i am being real
that would really keep up our hiking pace !
do you want to watch some movies with me ?
we could do that . what type of movies are you interested in ?
hmm . whatever i think looks good at the time
i like romantic comedies or action movies .
"
 my father was a cop. i know how to drive a stickshift. we lived in virginia while i was growing up. my mother was a teacher. i am a truck driver.,"hello , meat eater , country music , football , hunting and own a huge truck . you ?
hello , here truck driver nice to met you
oh okay . do you sing or dance ?
no you can ask me cars
great ! what kind of truck do you have ?
do you car with a manuel transmission
no . hmmm i thought i had lost you . you eat meat ?
teacher mother and cop father lived virginia
oh okay . you like country music ?
yes . where do you live
oh okay . milwaukee . i love tv football . you ?
yes but only watch . truck driver job consuming time .
hmmm . did your father hunt ?
no my father was cop and only catch guilty people
i see . what grade do you teach ?
my mother was teacher not me . my job is truck driver
"
 i only eat at restaurants. i have 1 pair of shoes. i am allergic to shellfish and cats. i like having my back scratched. my mother has 500 pairs of shoes.,"good morning , how are you ?
hi there . good morning . hope you are well .
i am great . the wife and i just let the animal shelter
i volunteer at one , although i am allergic to cats .
so what do you do for a living ?
i am a tarot card reader . i love my job .
cool . i am a retired veteran
well thank you for your service . do you enjoy eating out ?
yes . i love trying new cuisine and you ?
same . i like trying different restaurants .
do you have any hobbies ? i love football
i love having my back scratched , and making candles .
interesting l o l
haha . yes i am quite interesting i think . my mom owns 500 pairs of shoes . she wins .
"
 i recently got a cat. i have four children. i am an artist. i enjoy walking for exercise.,"how are you doing tonight ?
i am good . how a bout you
i am doing great , feeding my cats , all 23 of them . any pets ?
not that many . got a cat too
ll , they are all rescues .
so you must be a superhuman
no , my husband and kids help . we are vegan and love them .
wow that is nice . i like taking walks
i like to walk and boat , oh and paint .
that is very diverse . i like those too
i boated around the world with my husband when we were younger .
that is good . i wish i did those too
we ate fish then . i cannot stand the smell or taste of fish now . ll .
thanks . it was very nice speaking with you
"
 my favorite city is new york. i love to run. my wife just left me. i am a lawyer.,"hi ! how are you today ?
i am good thanks for asking
you are welcome ! would you like to meet percy my dog ?
sure what kind of dog is he ?
i think a mut . i got him after my cat who recently passed away
what do you do for a living ?
i research trains . i love trains . and you ?
i take the train to work everyday
you do ? ! i am so jealous . did you ever watch thomas the tank engine ?
how are you by the way ?
doing just fine thank you . and you ?
i meant how old are you
oh real young . my poppa stills buys me trains
are you a boy or girl ?
"
 i like to race go carts. i know how to play the guitar. i hate fast food. i have a george foreman grill at home. i am an avid fisherman.,"hi there , how are you ?
i am doing good . i was just cooking up a burger on my george foreman grill .
i enjoy taking photos of food . i would love to do some for george foreman
that is very interesting . how long have you been doing photography ?
a little while . i really enjoy taking photos . i aspire to be a famous photographer
that is cool . if you took a photo of my burger it might be famous .
i am hoping to travel the world taking photos . where are you located ?
i am in michigan . how about yourself ?
i am in utah . you have a family ?
yes . i have three boys . we were just working on our go cart today .
that is sweet . cherish every moment . i am widowed you see . i miss those days
oh , i am sorry to hear that . yeah they are great kids .
make sure you take lots of pictures as a family .
we try to . i need to remember to bring my camera on our fishing trip .
"
 my hobbies are sleeping and playing the guitar. i am a factory worker. i have a wife and two kids. i want to be in a band someday.,"hello , my father is dead
hello , good to talk to you . i am sorry to hear that
i make commercials to forget
it is good to have something to focus on . i play guitar
that would give me allergies .
i never hear of someone who was allergic to a guitar !
well today is the day i guess
i like to learn new things , i work in a factory
that sounds like a lot of fun
it is hard work , i sleep a lot when i am home
i do not like my wife
that is unfortunate ! i quite like mine , and my 2 children
she left me in canada
oh no ! where did she go ?
she left me for a canadian
perhaps she will not be your wife for much longer
"
" i work in sales. i always answer my cellphone. it s important to me to make my clients happy. i take fridays off in the summer. when things go wrong , i do everything i can to make it right.","hi how are you doing tonight i am fine and you ?
i am good hope you are doing well
yes thank you i have the longest finger nails do you ?
yes i go get my nails done at the salon
cool i am the owner of the hot pink moped .
i sell things i am always on my phone
i hate to use any kind of make up on my face that is cool too .
i sell things i am always on my phone
i hate to use make up on my face .
i do not like it either . i like it natural
oh i bet you are very pretty i like orange colors do you ?
i do not like it either . i like it natural
i like orange colors do you i bet you are cute .
yes i love oranges they taste so good
"
 my family is very supportive of my skiing. i broke my arm skiing once. i am a competitive ski racer. my hair is a reddish brown.,"hi how are you doing
hi ! my name is sara . what is your name ?
hi sara my name is deon
what do you do for a living deon ?
it field for 5 years now
that is cool . i bet you have some great stupid human stories .
most situation are operator errors lol
no doubt . what are your hobbies ?
being a christian i spend a lot of time help with church activities
cool . i travel with my job so my biggest hobby is probably photography .
i enjoying watching football as well , confession i do skip somethings to enjoy football
lol hey sports are important !
you love photography that is a great hobby for traveling
yeah . i get to travel to ski competitions and take pictures when i am not racing .
you have a lot pictures of snow covered hills i guess
lol for sure . action shots of my competition .
"
